AQN-CHR-7711,Single Towel Rail 600mm Long,"1,930"
AQN-CHR-7711A,Single Towel Rail 450mm Long,"1,880"
AQN-CHR-7711B,Single Towel Rail 300mm Long,"1,670"
AQN-CHR-7721,Towel Ring Round,"1,350"
AQN-CHR-7731,Soap Dish,"1,530"
AQN-CHR-7733,Soap Dish (Polycarbonate),"1,210"
AQN-CHR-7741,Tumbler Holder,"1,400"
AQN-CHR-7751,Toilet Roll Holder,"1,260"
AQN-CHR-7753,Toilet Roll Holder with Flap,"1,850"
AQN-CHR-7755,Toilet Roll Holder Twin Type,"1,750"
AQN-CHR-7761,Double Coat Hook,"1,190"
